URI,UniqueNumber,UniqueName,Synonym1,Synonym2,TextDefinition,Source,Notes,SuperClass1,SuperClass2,SuperClass3,SuperClass4,SuperClass5,ISO15926-2Entity,Classification1,Classification2,Classification3,Classification4,,"key-1
naming","key-2
references","key-3
source","key-4
classification","key-1
entity",,"Blue
(new)","Yellow
(changed)","Green
(moved)","Red
(deprecated)",,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_OPERATING_TORQUE_AT_BALANCED_DIFFERENTIAL_PRESSURE,18005,NORMAL OPERATING TORQUE AT BALANCED DIFFERENTIAL PRESSURE,,,A <NORMAL OPERATING TORQUE AT BALANCED DIFFERENTIAL PRESSURE> is an <IndirectProperty> that refers to a <NORMAL OPERATING TORQUE> when the line <DIFFERENTIAL PRESSURE> is equal across the valve,,Normally used when operating valves in a pressure fluid system with an override torque tool.,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_OPERATING_TORQUE_AT_MAXIMUM_DIFFERENTIAL_PRESSURE,18006,NORMAL OPERATING TORQUE AT MAXIMUM DIFFERENTIAL PRESSURE,,,A <NORMAL OPERATING TORQUE AT MAXIMUM DIFFERENTIAL PRESSURE> is an <IndirectProperty> that refers to a <NORMAL OPERATING TORQUE> when the line <DIFFERENTIAL PRESSURE> is at maximum across the valve,,Used when operating valves in a pressure fluid system with an override torque tool.,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_OPERATING_VOLUME,6402,NORMAL OPERATING VOLUME,,,A <NORMAL OPERATING VOLUME> is an <IndirectProperty> that refers to a <VOLUME> at which a designed or actual physical object is expected to operate normally,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_OUTPUT_POWER,18009,NORMAL OUTPUT POWER,,,A <NORMAL OUTPUT POWER> is an <IndirectProperty> that is a <POWER> that an artefact delivers normally,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_POWER_CONSUMPTION,6394,NORMAL POWER CONSUMPTION,,,A <NORMAL POWER CONSUMPTION> is an <IndirectProperty> that refers to a <POWER CONSUMPTION> at normal working conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_PRESSURE,18011,NORMAL PRESSURE,,,A <NORMAL PRESSURE> is an <IndirectProperty> that is expected to occur under normal conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_PRESSURE_DROP_GRADIENT,6397,NORMAL PRESSURE DROP GRADIENT,,,A <NORMAL PRESSURE DROP GRADIENT> is an <IndirectProperty> that refers to a <PRESSURE DROP GRADIENT> under normal operating conditions,POSC V 2.0,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_PROCESS_ACTIVITY_MANNING,18013,NORMAL PROCESS ACTIVITY MANNING,,,A <NORMAL PROCESS ACTIVITY MANNING> is an <IndirectProperty> that refers to a <NUMBER> of people required for process activities under normal operating conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_RAISING_SPEED,6386,NORMAL RAISING SPEED,,,A <NORMAL RAISING SPEED> is an <IndirectProperty> that refers to a <RAISING SPEED> which a hoist is designed for when <RAISING> an object.,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_REQUIRED_TORQUE,18015,NORMAL REQUIRED TORQUE,,,A <NORMAL REQUIRED TORQUE> is an <IndirectProperty> that refers to a <TORQUE> required under normal operating conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_ROTATIONAL_SPEED,18016,NORMAL ROTATIONAL SPEED,,,A <NORMAL ROTATIONAL SPEED> is an <IndirectProperty> that is a <ROTATIONAL SPEED> that is expected to occur under normal operating conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_SPECIFIC_GRAVITY,18017,NORMAL SPECIFIC GRAVITY,,,A <NORMAL SPECIFIC GRAVITY> is an <IndirectProperty> that is a <SPECIFIC GRAVITY> that is expected to occur under normal operating conditions.,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_STEAM_CONSUMPTION,18018,NORMAL STEAM CONSUMPTION,,,A <NORMAL STEAM CONSUMPTION> is an <IndirectProperty> that refers to a <STEAM CONSUMPTION> at normal working conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_STRESS,6405,NORMAL STRESS,,,A <NORMAL STRESS> is an <IndirectProperty> that refers to a <STRESS> at normal working conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_SUPPLY_PRESSURE,18019,NORMAL SUPPLY PRESSURE,,,A <NORMAL SUPPLY PRESSURE> is an <IndirectProperty> that refers to a <SUPPLY PRESSURE> under which an object has been designed to normally operate,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_VAPOUR_PRESSURE,6400,NORMAL VAPOUR PRESSURE,,,A <NORMAL VAPOUR PRESSURE> is an <IndirectProperty> that is a <VAPOUR PRESSURE> that is expected to occur under normal operating conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_VISCOSITY,18021,NORMAL VISCOSITY,,,A <NORMAL VISCOSITY> is an <IndirectProperty> that is a <VISCOSITY> that is expected to occur under normal operating conditions,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMAL_VOLUMETRIC_FLOW_RATE,6388,NORMAL VOLUMETRIC FLOW RATE,,,A <NORMAL VOLUMETRIC FLOW RATE> is an <IndirectProperty> that refers to a <VOLUMETRIC FLOW RATE> which is normally expected,,,IndirectProperty,,,,,ClassOfIndirectProperty,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALISING,1250,NORMALISING,,,<NORMALISING> is the <Activity> of making conform to a norm or standard,,,Activity,,,,,ClassOfActivity,ACTIVITY OR EVENT,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALIZED_ROLLED_STEEL,18023,NORMALIZED ROLLED STEEL,,,A <NORMALIZED ROLLED STEEL> is a <NORMALIZED STEEL> that has been produced with a normalized rolling in which the final deformation is carried out in a certain temperature range leading to a material with equivalent mechanical properties to that obtained after normalizing,,,NORMALIZED STEEL,,,,,ClassOfCompound,MATERIAL AND MATTER,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALIZED_STEEL,18024,NORMALIZED STEEL,,,"A <NORMALIZED STEEL> is a <STEEL> that, after (hot) rolling, has received a normalizing heat treatment",,,STEEL,,,,,ClassOfCompound,MATERIAL AND MATTER,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_CLOSED,18025,NORMALLY CLOSED,,,<NORMALLY CLOSED> is an <INDIVIDUAL WITH A STATUS> in a state of being <CLOSED> when not energized,,,INDIVIDUAL WITH A STATUS,,,,,Status,INSTRUMENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_CLOSED_ARTEFACT,18026,NORMALLY CLOSED ARTEFACT,,,A <NORMALLY CLOSED ARTEFACT> is an <ARTEFACT> with a <NORMALLY CLOSED> <Status>,,,ARTEFACT,NORMALLY CLOSED,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_CLOSED_CONTACT,18027,NORMALLY CLOSED CONTACT,,,"A <NORMALLY CLOSED CONTACT> is an <ELECTRICAL CONTACT> with a <NORMALLY CLOSED> <Status>, which under normal conditions performs an closed circuit",,,ELECTRICAL CONTACT,NORMALLY CLOSED,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_OPEN,18028,NORMALLY OPEN,,,<NORMALLY OPEN> is an <INDIVIDUAL WITH A STATUS> in a state of being <OPEN> when not energized,,,INDIVIDUAL WITH A STATUS,,,,,Status,INSTRUMENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_OPEN_ARTEFACT,18029,NORMALLY OPEN ARTEFACT,,,A <NORMALLY OPEN ARTEFACT> is an <ARTEFACT> with a <NORMALLY OPEN> <Status>,,,ARTEFACT,NORMALLY OPEN,,,,ClassOfInanimatePhysicalObject,VALVE CLASSES,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_OPEN_CONTACT,18030,NORMALLY OPEN CONTACT,,,"A <NORMALLY OPEN CONTACT> is an <ELECTRICAL CONTACT>  with a <NORMALLY OPEN> <Status>, which under normal conditions performs an open circuit",,,ELECTRICAL CONTACT,NORMALLY OPEN,,,,ClassOfInanimatePhysicalObject,ELECTRICAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMALLY_UNMANNED_CONTAINER,18031,NORMALLY UNMANNED CONTAINER,,,A <NORMALLY UNMANNED CONTAINER> is a <SERVICE CONTAINER> that is not intended for personnel for longer than 2 hours per day.,,,SERVICE CONTAINER,,,,,ClassOfInanimatePhysicalObject,TOOLS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORMED_VECTOR_SPACE,18033,NORMED VECTOR SPACE,,,"A <NORMED VECTOR SPACE> is a <METRIC SPACE> and a <VECTOR SPACE> ((D, +D), (R, +R, *R), &amp;amp;#176;D), where R denotes the reals;  as defined in ISO 15926 Part 3 Section 4.2.2.21",,,METRIC SPACE,VECTOR SPACE,,,,ClassOfAbstractObject,MISCELLANEOUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORWEGIAN_LANGUAGE,18035,NORWEGIAN LANGUAGE,,,"The <NORWEGIAN LANGUAGE> is a <NATURAL LANGUAGE> that is a North Germanic language spoken mainly in Norway, where it is the official language; it is one of the working languages of the Nordic Council",ISO 639 Codes for the Representation of Names of Languages gives standardised codes for languages. Oxford English Dictionary (OED),,NATURAL LANGUAGE,,,,,Language,INFORMATION AND INFORMATION CARRIER,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NORWEGIAN_RESIDENT,18036,NORWEGIAN RESIDENT,,,A <NORWEGIAN RESIDENT> is a <Person> who lives in Norway legally and permanently or on a long-term basis,,,Person,,,,,ClassOfPerson,"ORGANIZATION, PERSON, ORGANISM",,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOT_STRESS_CORROSION_CRACKING_SUSCEPTIBLE,26553,NOT STRESS CORROSION CRACKING SUSCEPTIBLE,,,<NOT STRESS CORROSION CRACKING SUSCEPTIBLE> is not <STRESS CORROSION CRACKING SUSCEPTIBLE>,,,STRESS CORROSION CRACKING SUSCEPTIBLE,,,,,Status,PROPERTY AND STATUS,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTCH,18037,NOTCH,,,A <NOTCH> is a <Feature> that is a V-shaped indentation at a top end of a vertical pipe,,,Feature,,,,,ClassOfFeature,MULTI SUBJECT AREA,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE,18038,NOTE,,,"A <NOTE> is a <STATEMENT> that is a brief record or abstract of facts written down for the purpose of assisting the memory, or to serve as a basis for more complete or full statement","Derived from Oxford English Dictionary, 13.a.",,STATEMENT,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_AC_MOTOR_DATA_SHEET_-_COMPANY_DATA,18039,NOTE FOR AC MOTOR DATA SHEET - COMPANY DATA,,,A <NOTE FOR AC MOTOR DATA SHEET - COMPANY DATA> is a <NOTE FOR THREE-PHASE AC MOTOR DATA SHEET> that is a note under the section &amp;amp;#39;Company data&amp;amp;#39; in a three-phase ac motor data sheet,,,NOTE FOR THREE-PHASE AC MOTOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_AC_MOTOR_DATA_SHEET_-_MOTOR_MANUFACTURER_DATA,18040,NOTE FOR AC MOTOR DATA SHEET - MOTOR MANUFACTURER DATA,,,A <NOTE FOR AC MOTOR DATA SHEET - MOTOR MANUFACTURER DATA> is a <NOTE FOR THREE-PHASE AC MOTOR DATA SHEET> that is a note under the section &amp;amp;#39;Motor manufacturer data&amp;amp;#39; in a three-phase ac motor data sheet,,,NOTE FOR THREE-PHASE AC MOTOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_AC_MOTOR_DATA_SHEET_-_SUPPLIER_DATA__DRIVEN_EQUIPMENT,18041,"NOTE FOR AC MOTOR DATA SHEET - SUPPLIER DATA, DRIVEN EQUIPMENT",,,"A <NOTE FOR AC MOTOR DATA SHEET - SUPPLIER DATA, DRIVEN EQUIPMENT> is a <NOTE FOR THREE-PHASE AC MOTOR DATA SHEET> that is a note under the section &amp;amp;#39;Supplier data, driven equipment&amp;amp;#39; in a three-phase ac motor data sheet",,,NOTE FOR THREE-PHASE AC MOTOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_AC_MOTOR_DATA_SHEET_-_VARIOUS_DATA,18042,NOTE FOR AC MOTOR DATA SHEET - VARIOUS DATA,,,A <NOTE FOR AC MOTOR DATA SHEET - VARIOUS DATA> is a <NOTE FOR THREE-PHASE AC MOTOR DATA SHEET> that is a note under the section &amp;amp;#39;Various&amp;amp;#39; in a three-phaseE ac motor data sheet,,,NOTE FOR THREE-PHASE AC MOTOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET,18043,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note for data sheet in general,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_GAS_ANALYSIS,18044,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - GAS ANALYSIS,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - GAS ANALYSIS> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about gas analysis,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_LATERAL_CRITICAL_SPEEDS,18045,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - LATERAL CRITICAL SPEEDS,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - LATERAL CRITICAL SPEEDS> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about lateral critical speed,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_MAIN_CONNECTION,18046,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - MAIN CONNECTION,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - MAIN CONNECTION> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about main connection,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_OPERATING_CONDITIONS,18047,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - OPERATING CONDITIONS,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - OPERATING CONDITIONS> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about operating conditions that can be clearified and/or supplied with additional information,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_OPERATING__CONDITIONS_PROCESS_CONTROL,18048,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - OPERATING. CONDITIONS PROCESS CONTROL,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - OPERATING. CONDITIONS PROCESS CONTROL> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about operating conditions process control,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_PIPING_FORCES_AND_MOMENTS,18049,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - PIPING FORCES AND MOMENTS,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - PIPING FORCES AND MOMENTS> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about piping forces and moments,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CENTRIFUGAL_COMPRESSOR_DATA_SHEET_-_UTILITIES,18050,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - UTILITIES,,,A <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET - UTILITIES> is a <NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET> that is a note about utilities,,,NOTE FOR CENTRIFUGAL COMPRESSOR DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_CONSTRUCTION_DATA,18051,NOTE FOR CONSTRUCTION DATA,,,A <NOTE FOR CONSTRUCTION DATA> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note about construction data,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_ELECTRICAL_EQUIPMENT_DATA_SHEET,18052,NOTE FOR ELECTRICAL EQUIPMENT DATA SHEET,,,A <NOTE FOR ELECTRICAL EQUIPMENT DATA SHEET> is a <NOTE> that is a note used in an electrical equipment data sheet,,,NOTE,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_HEATING_OR_COOLING_CURVE,18053,NOTE FOR HEATING OR COOLING CURVE,,,A <NOTE FOR HEATING OR COOLING CURVE> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note about heating or cooling curve,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_INSPECTION_AND_TESTING,18054,NOTE FOR INSPECTION AND TESTING,,,A <NOTE FOR INSPECTION AND TESTING> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note about inspection and testing,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_MECHANICAL_DATA_SHEET,18055,NOTE FOR MECHANICAL DATA SHEET,,,A <NOTE FOR MECHANICAL DATA SHEET> is a <NOTE> that is a note for a mechanical data sheet,,,NOTE,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_MECHANICAL_DATA_SHEET_-_MATERIALS_SECTION,18056,NOTE FOR MECHANICAL DATA SHEET - MATERIALS SECTION,,,A <NOTE FOR MECHANICAL DATA SHEET - MATERIALS SECTION> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note for the materials section,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_NOZZLE_LIST,18057,NOTE FOR NOZZLE LIST,,,A <NOTE FOR NOZZLE LIST> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note about nozzle list,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_OPERATING_CONDITIONS,18058,NOTE FOR OPERATING CONDITIONS,,,A <NOTE FOR OPERATING CONDITIONS> is a <NOTE FOR MECHANICAL DATA SHEET> that is a note about operating conditions,,,NOTE FOR MECHANICAL DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_PROCESS_DATA_SHEET,18059,NOTE FOR PROCESS DATA SHEET,,,A <NOTE FOR PROCESS DATA SHEET> is a <NOTE> that is a note for a process data sheet,,,NOTE,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_THREE-PHASE_AC_MOTOR_DATA_SHEET,18060,NOTE FOR THREE-PHASE AC MOTOR DATA SHEET,,,A <NOTE FOR THREE-PHASE AC MOTOR DATA SHEET> is a <NOTE FOR ELECTRICAL EQUIPMENT DATA SHEET> that is a note for a three-phase ac motor data sheet,,,NOTE FOR ELECTRICAL EQUIPMENT DATA SHEET,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/NOTE_FOR_WEIGHT_DATA_SHEET,18061,NOTE FOR WEIGHT DATA SHEET,,,A <NOTE FOR WEIGHT DATA SHEET> is a <NOTE> that is a note for a weight data sheet,,,NOTE,,,,,ClassOfInformationObject,DOCUMENT AND (RE)PRESENTATION,,,,,,,,,,,,,,,,,,,,,
